,Year,YearCE,Month,Day,Lat,VSSI,Sigma VSSI,Duration,Hemi
344,-1140.0,-1141.0,1.0,1.0,48.0,2.73,1.0,0.0,-1.0
345,-1149.0,-1150.0,1.0,1.0,-37.0,0.51,0.11,0.0,-1.0
346,-1158.0,-1159.0,1.0,1.0,-37.0,0.61,0.13,0.0,-1.0
347,-1174.0,-1175.0,1.0,1.0,5.0,32.83,8.43,0.0,2.05
348,-1184.0,-1185.0,1.0,1.0,5.0,3.91,1.09,0.0,2.99
349,-1196.0,-1197.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
350,-1204.0,-1205.0,1.0,1.0,48.0,2.51,0.92,0.0,-1.0
351,-1210.0,-1211.0,1.0,1.0,48.0,1.07,0.39,0.0,-1.0
352,-1236.0,-1237.0,1.0,1.0,48.0,0.95,0.35,0.0,-1.0
353,-1241.0,-1242.0,1.0,1.0,64.0,0.92,4.34,24.0,-1.0
354,-1248.0,-1249.0,1.0,1.0,64.0,0.85,3.98,84.0,-1.0
355,-1250.0,-1251.0,1.0,1.0,64.0,0.24,1.13,24.0,-1.0
356,-1252.0,-1253.0,1.0,1.0,64.0,0.25,1.19,24.0,-1.0
357,-1254.0,-1255.0,1.0,1.0,64.0,0.32,1.51,24.0,-1.0
358,-1255.0,-1256.0,1.0,1.0,5.0,10.74,3.14,0.0,3.68
359,-1258.0,-1259.0,1.0,1.0,5.0,4.48,1.52,0.0,12.02
360,-1261.0,-1262.0,1.0,1.0,64.0,0.53,2.48,24.0,-1.0
361,-1263.0,-1264.0,1.0,1.0,64.0,0.43,2.04,24.0,-1.0
362,-1288.0,-1289.0,1.0,1.0,-37.0,0.65,0.14,0.0,-1.0
363,-1298.0,-1299.0,1.0,1.0,48.0,4.5,1.65,0.0,-1.0
364,-1307.0,-1308.0,1.0,1.0,48.0,4.8,1.76,0.0,-1.0
365,-1312.0,-1313.0,1.0,1.0,48.0,0.87,0.32,0.0,-1.0
366,-1319.0,-1320.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
367,-1324.0,-1325.0,1.0,1.0,-37.0,0.36,0.08,0.0,-1.0
368,-1338.0,-1339.0,1.0,1.0,-37.0,0.35,0.08,0.0,-1.0
369,-1349.0,-1350.0,1.0,1.0,-37.0,0.88,0.19,0.0,-1.0
370,-1363.0,-1364.0,1.0,1.0,-37.0,4.75,1.04,0.0,-1.0
371,-1367.0,-1368.0,1.0,1.0,48.0,1.37,0.5,0.0,-1.0
372,-1403.0,-1404.0,1.0,1.0,-37.0,0.73,0.16,0.0,-1.0
373,-1408.0,-1409.0,1.0,1.0,5.0,18.86,5.04,0.0,2.42
374,-1410.0,-1411.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
375,-1417.0,-1418.0,1.0,1.0,-37.0,2.62,0.57,0.0,-1.0
376,-1424.0,-1425.0,1.0,1.0,48.0,33.49,12.28,0.0,-1.0
377,-1434.0,-1435.0,1.0,1.0,-37.0,0.26,0.06,0.0,-1.0
378,-1437.0,-1438.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
379,-1439.0,-1440.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
380,-1469.0,-1470.0,1.0,1.0,48.0,1.22,0.45,0.0,-1.0
381,-1477.0,-1478.0,1.0,1.0,48.0,1.54,0.56,0.0,-1.0
382,-1500.0,-1501.0,1.0,1.0,-37.0,0.34,0.08,0.0,-1.0
383,-1530.0,-1531.0,1.0,1.0,-37.0,1.26,0.28,0.0,-1.0
384,-1535.0,-1536.0,1.0,1.0,-37.0,1.17,0.26,0.0,-1.0
385,-1538.0,-1539.0,1.0,1.0,5.0,5.88,2.01,0.0,13.87
386,-1552.0,-1553.0,1.0,1.0,5.0,17.64,3.32,0.0,0.4
387,-1555.0,-1556.0,1.0,1.0,64.0,0.6,2.84,24.0,-1.0
388,-1558.0,-1559.0,1.0,1.0,64.0,0.13,0.63,36.0,-1.0
389,-1560.0,-1561.0,1.0,1.0,64.0,0.77,3.63,24.0,-1.0
390,-1561.0,-1562.0,1.0,1.0,5.0,14.03,3.99,0.0,3.19
391,-1573.0,-1574.0,1.0,1.0,-37.0,1.3,0.28,0.0,-1.0
392,-1584.0,-1585.0,1.0,1.0,5.0,24.65,9.04,0.0,-1.0
393,-1596.0,-1597.0,1.0,1.0,-37.0,0.87,0.19,0.0,-1.0
394,-1602.0,-1603.0,1.0,1.0,-37.0,0.67,0.15,0.0,-1.0
395,-1612.0,-1613.0,1.0,1.0,-37.0,0.77,0.17,0.0,-1.0
396,-1625.0,-1626.0,1.0,1.0,-37.0,0.26,0.06,0.0,-1.0
397,-1629.0,-1630.0,1.0,1.0,60.0,22.77,7.13,0.0,5.63
398,-1640.0,-1641.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
399,-1645.0,-1646.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
400,-1652.0,-1653.0,1.0,1.0,-37.0,0.88,0.19,0.0,-1.0
401,-1657.0,-1658.0,1.0,1.0,5.0,45.17,13.19,0.0,3.67
402,-1661.0,-1662.0,1.0,1.0,5.0,2.62,0.76,0.0,3.64
403,-1681.0,-1682.0,1.0,1.0,5.0,15.92,5.49,0.0,15.36
404,-1690.0,-1691.0,1.0,1.0,-37.0,0.5,0.11,0.0,-1.0
405,-1700.0,-1701.0,1.0,1.0,-37.0,0.36,0.08,0.0,-1.0
406,-1712.0,-1713.0,1.0,1.0,-37.0,0.77,0.17,0.0,-1.0
407,-1719.0,-1720.0,1.0,1.0,-37.0,3.06,0.67,0.0,-1.0
408,-1736.0,-1737.0,1.0,1.0,48.0,3.11,1.14,0.0,-1.0
409,-1740.0,-1741.0,1.0,1.0,48.0,2.74,1.01,0.0,-1.0
410,-1747.0,-1748.0,1.0,1.0,48.0,1.97,0.72,0.0,-1.0
411,-1756.0,-1757.0,1.0,1.0,48.0,1.94,0.71,0.0,-1.0
412,-1761.0,-1762.0,1.0,1.0,64.0,0.34,1.6,24.0,-1.0
413,-1763.0,-1764.0,1.0,1.0,64.0,0.46,2.17,24.0,-1.0
414,-1765.0,-1766.0,1.0,1.0,64.0,0.67,3.14,24.0,-1.0
415,-1768.0,-1769.0,1.0,1.0,64.0,0.3,1.39,36.0,-1.0
416,-1770.0,-1771.0,1.0,1.0,64.0,0.55,2.58,24.0,-1.0
417,-1772.0,-1773.0,1.0,1.0,64.0,0.69,3.26,24.0,-1.0
418,-1774.0,-1775.0,1.0,1.0,64.0,0.49,2.29,24.0,-1.0
419,-1776.0,-1777.0,1.0,1.0,64.0,0.41,1.94,24.0,-1.0
420,-1778.0,-1779.0,1.0,1.0,64.0,1.28,6.01,24.0,-1.0
421,-1781.0,-1782.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
422,-1785.0,-1786.0,1.0,1.0,-37.0,0.31,0.07,0.0,-1.0
423,-1788.0,-1789.0,1.0,1.0,-37.0,0.39,0.09,0.0,-1.0
424,-1794.0,-1795.0,1.0,1.0,-37.0,0.2,0.04,0.0,-1.0
425,-1796.0,-1797.0,1.0,1.0,-37.0,0.16,0.04,0.0,-1.0
426,-1803.0,-1804.0,1.0,1.0,48.0,4.83,1.77,0.0,-1.0
427,-1815.0,-1816.0,1.0,1.0,5.0,6.58,2.31,0.0,22.74
428,-1818.0,-1819.0,1.0,1.0,-37.0,0.17,0.04,0.0,-1.0
429,-1841.0,-1842.0,1.0,1.0,48.0,4.17,1.53,0.0,-1.0
430,-1865.0,-1866.0,1.0,1.0,64.0,0.19,0.91,24.0,-1.0
431,-1867.0,-1868.0,1.0,1.0,64.0,0.61,2.87,24.0,-1.0
432,-1868.0,-1869.0,1.0,1.0,5.0,6.1,1.23,0.0,0.76
433,-1871.0,-1872.0,1.0,1.0,64.0,0.17,0.82,24.0,-1.0
434,-1873.0,-1874.0,1.0,1.0,64.0,0.39,1.84,24.0,-1.0
435,-1875.0,-1876.0,1.0,1.0,64.0,0.19,0.88,24.0,-1.0
436,-1877.0,-1878.0,1.0,1.0,64.0,0.33,1.56,24.0,-1.0
437,-1881.0,-1882.0,1.0,1.0,5.0,18.72,3.83,0.0,0.82
438,-1886.0,-1887.0,1.0,1.0,-37.0,0.64,0.14,0.0,-1.0
439,-1892.0,-1893.0,1.0,1.0,48.0,4.12,1.51,0.0,-1.0
440,-1901.0,-1902.0,1.0,1.0,48.0,1.53,0.56,0.0,-1.0
441,-1926.0,-1927.0,1.0,1.0,5.0,12.3,2.33,0.0,0.45
442,-1930.0,-1931.0,1.0,1.0,-37.0,0.36,0.08,0.0,-1.0
443,-1938.0,-1939.0,1.0,1.0,48.0,13.76,5.05,0.0,-1.0
444,-1944.0,-1945.0,1.0,1.0,-37.0,0.23,0.05,0.0,-1.0
445,-1950.0,-1951.0,1.0,1.0,-37.0,0.74,0.16,0.0,-1.0
446,-1969.0,-1970.0,1.0,1.0,48.0,1.4,0.51,0.0,-1.0
447,-1976.0,-1977.0,1.0,1.0,5.0,13.99,3.06,0.0,1.1
448,-1988.0,-1989.0,1.0,1.0,-37.0,0.91,0.2,0.0,-1.0
449,-2021.0,-2022.0,1.0,1.0,-37.0,0.62,0.14,0.0,-1.0
450,-2028.0,-2029.0,1.0,1.0,-37.0,0.42,0.09,0.0,-1.0
451,-2040.0,-2041.0,1.0,1.0,-37.0,7.34,1.61,0.0,-1.0
452,-2046.0,-2047.0,1.0,1.0,48.0,2.17,0.8,0.0,-1.0
453,-2074.0,-2075.0,1.0,1.0,-37.0,0.33,0.07,0.0,-1.0
454,-2083.0,-2084.0,1.0,1.0,5.0,7.6,2.65,0.0,18.42
455,-2097.0,-2098.0,1.0,1.0,-37.0,0.83,0.18,0.0,-1.0
456,-2109.0,-2110.0,1.0,1.0,48.0,3.68,1.35,0.0,-1.0
457,-2135.0,-2136.0,1.0,1.0,48.0,1.94,0.71,0.0,-1.0
458,-2142.0,-2143.0,1.0,1.0,-37.0,0.27,0.06,0.0,-1.0
459,-2148.0,-2149.0,1.0,1.0,5.0,11.07,3.6,0.0,7.53
460,-2150.0,-2151.0,1.0,1.0,-37.0,0.32,0.07,0.0,-1.0
461,-2169.0,-2170.0,1.0,1.0,-37.0,0.47,0.1,0.0,-1.0
462,-2181.0,-2182.0,1.0,1.0,-37.0,0.34,0.07,0.0,-1.0
463,-2184.0,-2185.0,1.0,1.0,48.0,2.85,1.04,0.0,-1.0
464,-2196.0,-2197.0,1.0,1.0,5.0,2.71,0.73,0.0,2.55
465,-2201.0,-2202.0,1.0,1.0,48.0,2.0,0.73,0.0,-1.0
466,-2216.0,-2217.0,1.0,1.0,48.0,1.85,0.68,0.0,-1.0
467,-2235.0,-2236.0,1.0,1.0,48.0,1.39,0.51,0.0,-1.0
468,-2242.0,-2243.0,1.0,1.0,48.0,6.16,2.26,0.0,-1.0
469,-2252.0,-2253.0,1.0,1.0,48.0,4.55,1.67,0.0,-1.0
470,-2258.0,-2259.0,1.0,1.0,48.0,12.1,4.44,0.0,-1.0
471,-2267.0,-2268.0,1.0,1.0,48.0,1.16,0.43,0.0,-1.0
472,-2274.0,-2275.0,1.0,1.0,-37.0,3.38,0.74,0.0,-1.0
473,-2277.0,-2278.0,1.0,1.0,-37.0,0.17,0.04,0.0,-1.0
474,-2281.0,-2282.0,1.0,1.0,48.0,1.39,0.51,0.0,-1.0
475,-2288.0,-2289.0,1.0,1.0,48.0,3.96,1.45,0.0,-1.0
476,-2293.0,-2294.0,1.0,1.0,48.0,1.1,0.41,0.0,-1.0
477,-2300.0,-2301.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
478,-2314.0,-2315.0,1.0,1.0,-37.0,0.53,0.12,0.0,-1.0
479,-2332.0,-2333.0,1.0,1.0,5.0,4.22,0.9,0.0,1.01
480,-2336.0,-2337.0,1.0,1.0,-37.0,1.05,0.23,0.0,-1.0
481,-2349.0,-2350.0,1.0,1.0,-37.0,0.19,0.04,0.0,-1.0
482,-2353.0,-2354.0,1.0,1.0,48.0,5.94,2.18,0.0,-1.0
483,-2358.0,-2359.0,1.0,1.0,5.0,8.92,1.72,0.0,0.55
484,-2364.0,-2365.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
485,-2373.0,-2374.0,1.0,1.0,48.0,1.83,0.67,0.0,-1.0
486,-2405.0,-2406.0,1.0,1.0,-37.0,2.24,0.49,0.0,-1.0
487,-2407.0,-2408.0,1.0,1.0,-37.0,0.83,0.18,0.0,-1.0
488,-2414.0,-2415.0,1.0,1.0,-37.0,0.23,0.05,0.0,-1.0
489,-2423.0,-2424.0,1.0,1.0,-37.0,0.93,0.2,0.0,-1.0
490,-2433.0,-2434.0,1.0,1.0,48.0,1.9,0.7,0.0,-1.0
491,-2458.0,-2459.0,1.0,1.0,-37.0,3.93,0.86,0.0,-1.0
492,-2461.0,-2462.0,1.0,1.0,48.0,8.52,3.13,0.0,-1.0
493,-2473.0,-2474.0,1.0,1.0,5.0,6.92,1.8,0.0,2.16
494,-2486.0,-2487.0,1.0,1.0,-37.0,0.17,0.04,0.0,-1.0
495,-2489.0,-2490.0,1.0,1.0,-37.0,0.33,0.07,0.0,-1.0
496,-2496.0,-2497.0,1.0,1.0,-37.0,1.95,0.43,0.0,-1.0
497,-2499.0,-2500.0,1.0,1.0,5.0,2.66,0.78,0.0,3.78
498,-2505.0,-2506.0,1.0,1.0,48.0,1.7,0.62,0.0,-1.0
499,-2508.0,-2509.0,1.0,1.0,-37.0,0.18,0.04,0.0,-1.0
500,-2511.0,-2512.0,1.0,1.0,-37.0,0.53,0.12,0.0,-1.0
501,-2519.0,-2520.0,1.0,1.0,48.0,3.57,1.31,0.0,-1.0
502,-2550.0,-2551.0,1.0,1.0,-37.0,0.42,0.09,0.0,-1.0
503,-2556.0,-2557.0,1.0,1.0,5.0,4.4,1.49,0.0,12.26
504,-2562.0,-2563.0,1.0,1.0,48.0,1.01,0.37,0.0,-1.0
505,-2568.0,-2569.0,1.0,1.0,-37.0,0.21,0.05,0.0,-1.0
506,-2575.0,-2576.0,1.0,1.0,-37.0,22.21,6.13,0.0,2.79
